Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
BritanniaGood Day,4.1,250.0,2023-01-24,2023-02-23,30,Medium,1.0,0,11.26,0.0,95
Tasty NibblesTuna,3.3,115.0,2023-03-23,2023-04-22,30,Low,0.0,0,14.64,0.0,553
BritanniaJimjam Cream,4.2,80.0,2024-09-26,2024-10-26,30,Medium,1.0,0,11.94,0.0,96
TastiesButter Cashew,3.9,120.0,2022-12-06,2023-01-05,30,Medium,1.0,0,11.03,0.0,539
Wai WaiReady,3.8,110.0,2024-10-07,2024-11-06,30,Low,0.0,0,14.07,0.0,617
iD fresho!Whole,3.8,220.0,2024-03-09,2024-04-08,30,Low,0.0,0,14.44,0.0,748
iD fresho!Homestyle,3.7,210.0,2024-05-17,2024-06-16,30,Low,0.0,0,13.64,0.0,745
Kitchens Of,3.9,130.0,2023-05-26,2023-06-25,30,Medium,1.0,0,11.73,0.0,278
Kitchens Of,3.8,130.0,2022-08-30,2022-09-29,30,Low,0.0,0,13.15,0.0,278
PrasumaOriginal Chicken,4.1,650.0,2022-11-29,2022-12-29,30,Medium,1.0,0,10.73,0.0,442
PrasumaVegetable &,3.8,590.0,2024-11-08,2024-12-08,30,Low,0.0,0,13.34,0.0,445
Tasty NibblesReady,3.6,225.0,2024-08-27,2024-09-26,30,Low,0.0,0,12.17,0.0,550
iD fresho!Malabar,4.0,210.0,2024-06-08,2024-07-08,30,Medium,1.0,0,10.61,0.0,746
Kitchens Of,4.0,130.0,2024-08-24,2024-09-23,30,Medium,1.0,0,11.81,0.0,278
ITC Master,3.9,150.0,2024-10-26,2024-11-25,30,Medium,1.0,0,10.65,0.0,247
MTRBreakfast Mix,4.1,120.0,2024-11-06,2024-12-06,30,Medium,1.0,0,11.76,0.0,305
PrasumaVeg Spring,3.7,175.0,2023-04-28,2023-05-28,30,Low,0.0,0,14.84,0.0,444
TastiesButter Cookies3.91130,3.9,120.0,2024-12-27,2025-01-26,30,Medium,1.0,0,11.71,0.0,540
PrasumaBBQ Chicken,4.2,498.0,2022-09-05,2022-10-05,30,Medium,1.0,0,10.22,0.0,439
iD fresho!Tomato,3.5,55.0,2023-01-08,2023-02-07,30,Low,0.0,0,14.93,0.0,747
TadaaGrilled Sweet,4.7,55.0,2023-12-25,2024-01-24,30,High,,0,8.0,0.0,537
PrasumaChicken Seekh,3.9,375.0,2024-03-13,2024-04-12,30,Medium,1.0,0,10.59,0.0,440
PrasumaLoaded Chicken,4.5,180.0,2025-03-29,2025-04-28,30,Medium,1.0,89,10.25,0.0,441
Tasty NibblesKappa,4.4,125.0,2022-10-23,2022-11-22,30,Medium,1.0,0,10.61,0.0,548
MTRSignature Minute,3.2,95.0,2024-11-18,2024-12-18,30,Low,0.0,0,13.82,0.0,311
Ceres FoodsKosha,4.2,440.0,2024-12-09,2025-01-08,30,Medium,1.0,0,10.21,0.0,135
Ceres FoodsLaal,4.3,440.0,2022-07-22,2022-08-21,30,Medium,1.0,0,11.07,0.0,136
ITC Master,3.9,150.0,2023-01-01,2023-01-31,30,Medium,1.0,0,10.47,0.0,247
PrasumaSpicy Chicken,4.2,650.0,2022-11-23,2022-12-23,30,Medium,1.0,0,11.51,0.0,443
Tasty NibblesReady,5.0,150.0,2022-12-25,2023-01-24,30,High,,0,8.0,0.0,550
ZisstoJain Chole,5.0,169.0,2022-12-11,2023-01-10,30,High,,0,8.0,0.0,628
GitsReady Meals,5.0,51.0,2023-06-13,2023-07-13,30,High,,0,8.0,0.0,211
Tasty NibblesCoconut,4.6,120.0,2023-08-26,2023-09-25,30,High,,0,8.0,0.0,547
AuricMulti Millet,4.2,150.0,2025-02-19,2025-03-21,30,Medium,1.0,51,11.98,0.0,54
Kitchens Of,3.8,100.0,2023-03-03,2023-04-02,30,Low,0.0,0,14.0,0.0,278
MTRReady To,3.9,155.0,2023-09-14,2023-10-14,30,Medium,1.0,0,11.27,0.0,310
Ceres FoodsBengali,3.1,220.0,2023-04-10,2023-05-10,30,Low,0.0,0,12.02,0.0,134
Tata SampannFibre,4.0,75.0,2024-04-29,2024-05-29,30,Medium,1.0,0,11.23,0.0,563
GitsReady To,3.5,160.0,2024-11-12,2024-12-12,30,Low,0.0,0,12.72,0.0,212
AuricMulti Millet,4.2,150.0,2024-08-24,2024-09-23,30,Medium,1.0,0,11.81,0.0,54
Ceres FoodsBengali,3.1,220.0,2025-04-04,2025-05-04,30,Low,0.0,95,14.82,0.0,134
Tata SampannFibre,4.0,75.0,2024-07-31,2024-08-30,30,Medium,1.0,0,10.3,0.0,563
GitsReady To,3.9,160.0,2025-01-08,2025-02-07,30,Medium,1.0,9,10.15,11.37,212
Daawat Cuppa,4.0,109.0,2025-02-23,2025-03-25,30,Medium,1.0,55,11.45,0.0,146
Tasty NibblesReady,3.6,180.0,2024-07-28,2024-08-27,30,Low,0.0,0,14.54,0.0,550
Wai WaiChicken,4.3,90.0,2024-01-18,2024-02-17,30,Medium,1.0,0,11.9,0.0,616
BritanniaTiger Krunch,4.1,150.0,2024-07-18,2024-08-17,30,Medium,1.0,0,11.4,0.0,97
TastiesJeera Cookies3.91750,3.9,100.0,2023-01-18,2023-02-17,30,Medium,1.0,0,10.62,0.0,545
TastiesCoconut Cookies3.91818,3.9,120.0,2023-02-22,2023-03-24,30,Medium,1.0,0,11.43,0.0,542
TastiesMultigrain Cookies3.9718,3.9,120.0,2023-02-26,2023-03-28,30,Medium,1.0,0,10.88,0.0,546
Wai WaiVeg,4.3,90.0,2024-01-08,2024-02-07,30,Medium,1.0,0,11.32,0.0,618
Tasty NibblesReady,5.0,150.0,2024-08-28,2024-09-27,30,High,,0,8.0,0.0,550
Tasty NibblesCoconut,4.6,120.0,2023-04-17,2023-05-17,30,High,,0,8.0,0.0,547
Kitchens Of,3.8,100.0,2025-03-17,2025-04-16,30,Low,0.0,77,13.31,0.0,278
MTRReady To,3.9,155.0,2023-06-30,2023-07-30,30,Medium,1.0,0,11.96,0.0,310
GitsReady To,3.5,160.0,2024-07-29,2024-08-28,30,Low,0.0,0,12.99,0.0,212
GitsReady To,3.9,160.0,2023-03-19,2023-04-18,30,Medium,1.0,0,11.92,0.0,212
bb RoyalSona,3.6,1800.0,2023-02-02,2023-03-04,30,Low,0.0,0,12.3,0.0,729
bb RoyalBasmati,4.0,1150.0,2024-04-02,2024-05-02,30,Medium,1.0,0,11.23,0.0,670
DaawatBasmati Rice/Basmati,4.0,250.0,2024-02-16,2024-03-17,30,Medium,1.0,0,11.79,0.0,147
Sri Sri,4.1,130.0,2024-01-13,2024-02-12,30,Medium,1.0,0,11.13,0.0,503
bb PopularMiniket,4.0,1820.0,2023-03-08,2023-04-07,30,Medium,1.0,0,11.41,0.0,653
bb RoyalBoiled,3.5,2340.0,2023-07-18,2023-08-17,30,Low,0.0,0,13.17,0.0,675
DaawatBasmati Rice/Basmati,4.2,230.0,2024-11-28,2024-12-28,30,Medium,1.0,0,11.87,0.0,147
Double HorseVadi,4.0,350.0,2024-03-01,2024-03-31,30,Medium,1.0,0,11.86,0.0,167
Double HorseBroken,4.1,60.0,2024-10-09,2024-11-08,30,Medium,1.0,0,11.73,0.0,163
bb SUPER,3.8,400.0,2023-05-15,2023-06-14,30,Low,0.0,0,13.13,0.0,741
Sri Sri,4.0,105.0,2023-12-14,2024-01-13,30,Medium,1.0,0,10.98,0.0,503
bb PopularSona,3.8,2080.0,2025-01-29,2025-02-28,30,Low,0.0,30,13.56,0.0,662
BulletGTS Original,3.8,3600.0,2025-01-27,2025-02-26,30,Low,0.0,28,12.57,30.17,104
DaawatBasmati Rice/Basmati,3.6,840.0,2023-02-19,2023-03-21,30,Low,0.0,0,13.06,0.0,147
bb RoyalSuper,4.2,785.0,2024-04-28,2024-05-28,30,Medium,1.0,0,11.39,0.0,731
bb RoyalOrganic,3.9,1938.0,2022-12-12,2023-01-11,30,Medium,1.0,0,10.47,0.0,713
bb RoyalKurva,3.6,2080.0,2023-05-09,2023-06-08,30,Low,0.0,0,12.95,0.0,701
bb RoyalBiryani,4.1,975.0,2023-03-08,2023-04-07,30,Medium,1.0,0,11.55,0.0,674
Bongo BhogGovind,4.0,190.0,2022-10-08,2022-11-07,30,Medium,1.0,0,10.61,0.0,69
24 Mantra,4.0,1100.0,2024-11-06,2024-12-06,30,Medium,1.0,0,10.13,0.0,1
bb RoyalBasmati,3.7,990.0,2025-02-21,2025-03-23,30,Low,0.0,53,12.75,0.0,670
bb PopularBaskati,3.7,800.0,2024-02-11,2024-03-12,30,Low,0.0,0,14.73,0.0,642
FortuneBasmati Rice/Basmati,4.2,875.0,2024-08-02,2024-09-01,30,Medium,1.0,0,11.25,0.0,197
bb RoyalMiniket,4.1,1300.0,2024-01-18,2024-02-17,30,Medium,1.0,0,11.07,0.0,709
bb SUPER,3.6,800.0,2023-10-28,2023-11-27,30,Low,0.0,0,13.47,0.0,741
India GateDaily,3.2,396.0,2023-03-26,2023-04-25,30,Low,0.0,0,13.95,0.0,251
DaawatDevaaya Everyday,3.8,650.0,2023-09-28,2023-10-28,30,Low,0.0,0,13.05,0.0,149
Safe HarvestSona,3.9,99.0,2024-11-06,2024-12-06,30,Medium,1.0,0,11.69,0.0,481
bb RoyalOrganic,3.8,165.0,2022-12-30,2023-01-29,30,Low,0.0,0,12.17,0.0,713
bb SUPER,3.9,2080.0,2023-04-25,2023-05-25,30,Medium,1.0,0,11.85,0.0,741
Sugar WatchersLow,4.2,1890.0,2024-09-05,2024-10-05,30,Medium,1.0,0,10.23,0.0,515
bb RoyalBasmati,4.1,360.0,2023-02-15,2023-03-17,30,Medium,1.0,0,11.98,0.0,670
Safe HarvestPonni,3.9,95.0,2024-12-06,2025-01-05,30,Medium,1.0,0,11.68,0.0,478
Sri Sri,3.8,95.0,2025-01-25,2025-02-24,30,Low,0.0,26,12.02,1.52,503
DaawatLachkari Wada,4.0,550.0,2023-10-08,2023-11-07,30,Medium,1.0,0,10.14,0.0,150
bb RoyalJeerakati,4.1,150.0,2023-09-17,2023-10-17,30,Medium,1.0,0,11.52,0.0,695
Lalbaba RiceExclusive,4.2,800.0,2023-08-14,2023-09-13,30,Medium,1.0,0,10.31,0.0,290
bb RoyalSteam,3.6,2340.0,2022-10-24,2022-11-23,30,Low,0.0,0,13.68,0.0,730
bb RoyalBasmati,4.0,700.0,2024-05-19,2024-06-18,30,Medium,1.0,0,11.93,0.0,670
Safe HarvestSona,4.0,130.0,2023-08-14,2023-09-13,30,Medium,1.0,0,10.4,0.0,481
DaawatDevaaya Biryani,4.1,250.0,2024-08-18,2024-09-17,30,Medium,1.0,0,11.91,0.0,148
bb RoyalRaw,3.7,2340.0,2023-03-04,2023-04-03,30,Low,0.0,0,12.12,0.0,722
Bongo BhogRoyal,4.0,500.0,2022-10-06,2022-11-05,30,Medium,1.0,0,11.51,0.0,71
India GateBasmati,3.9,515.0,2025-03-26,2025-04-25,30,Medium,1.0,86,10.19,0.0,249
bb RoyalKarunkuruvai,3.6,200.0,2023-07-07,2023-08-06,30,Low,0.0,0,13.18,0.0,697
India GateFlavourful,4.1,780.0,2023-07-14,2023-08-13,30,Medium,1.0,0,10.15,0.0,252
bb SUPER,4.0,2080.0,2024-01-13,2024-02-12,30,Medium,1.0,0,11.9,0.0,741
bb RoyalRice/Akki,3.8,500.0,2024-01-14,2024-02-13,30,Low,0.0,0,13.54,0.0,724
bb PopularStaff,3.2,300.0,2023-01-08,2023-02-07,30,Low,0.0,0,13.61,0.0,663
Double HorseJaya,3.9,334.0,2024-07-20,2024-08-19,30,Medium,1.0,0,11.44,0.0,164
bb RoyalThooyamalli,3.7,200.0,2022-10-01,2022-10-31,30,Low,0.0,0,13.7,0.0,735
bb RoyalPoongar,4.1,200.0,2024-03-18,2024-04-17,30,Medium,1.0,0,11.56,0.0,719
bb GooddietOrganic,4.0,255.0,2023-06-27,2023-07-27,30,Medium,1.0,0,11.46,0.0,640
FortuneEveryday Basmati,4.1,740.0,2024-10-14,2024-11-13,30,Medium,1.0,0,11.36,0.0,201
bb RoyalBasmati,3.9,450.0,2025-01-10,2025-02-09,30,Medium,1.0,11,11.09,31.61,670
bb PopularBaskati,3.7,800.0,2024-12-25,2025-01-24,30,Low,0.0,0,13.37,0.0,642
FortuneBasmati Rice/Basmati,4.2,875.0,2023-10-22,2023-11-21,30,Medium,1.0,0,10.06,0.0,197
bb RoyalMiniket,4.1,1300.0,2022-09-03,2022-10-03,30,Medium,1.0,0,11.35,0.0,709
bb SUPER,3.6,800.0,2024-03-14,2024-04-13,30,Low,0.0,0,14.29,0.0,741
India GateDaily,3.2,396.0,2024-05-21,2024-06-20,30,Low,0.0,0,14.11,0.0,251
DaawatDevaaya Everyday,3.8,650.0,2023-06-24,2023-07-24,30,Low,0.0,0,12.65,0.0,149
Safe HarvestSona,3.9,99.0,2024-12-10,2025-01-09,30,Medium,1.0,0,10.91,0.0,481
bb RoyalOrganic,3.8,165.0,2025-03-20,2025-04-19,30,Low,0.0,80,13.17,0.0,713
India GateBasmati,4.1,750.0,2023-02-07,2023-03-09,30,Medium,1.0,0,11.87,0.0,249
Sugar WatchersLow,4.2,1890.0,2023-06-04,2023-07-04,30,Medium,1.0,0,10.14,0.0,515
bb RoyalBasmati,4.1,360.0,2024-10-12,2024-11-11,30,Medium,1.0,0,10.4,0.0,670
Safe HarvestPonni,3.9,95.0,2025-04-12,2025-05-12,30,Medium,1.0,103,11.75,0.0,478
Sri Sri,3.8,95.0,2024-10-31,2024-11-30,30,Low,0.0,0,14.04,0.0,503
DaawatLachkari Wada,4.0,550.0,2024-03-24,2024-04-23,30,Medium,1.0,0,10.23,0.0,150
bb RoyalJeerakati,4.1,150.0,2025-02-27,2025-03-29,30,Medium,1.0,59,10.01,0.0,695
Lalbaba RiceExclusive,4.2,800.0,2023-09-16,2023-10-16,30,Medium,1.0,0,10.55,0.0,290
bb RoyalSteam,3.6,2340.0,2025-03-25,2025-04-24,30,Low,0.0,85,14.28,0.0,730
bb RoyalBasmati,4.0,700.0,2023-12-02,2024-01-01,30,Medium,1.0,0,10.33,0.0,670
DaawatBasmati Rice/Basmati,4.1,995.0,2024-11-19,2024-12-19,30,Medium,1.0,0,10.48,0.0,147
Safe HarvestSona,4.0,130.0,2023-02-16,2023-03-18,30,Medium,1.0,0,11.08,0.0,481
DaawatDevaaya Biryani,4.1,250.0,2024-05-28,2024-06-27,30,Medium,1.0,0,10.74,0.0,148
bb RoyalRaw,3.7,2340.0,2023-10-31,2023-11-30,30,Low,0.0,0,14.16,0.0,722
Bongo BhogRoyal,4.0,500.0,2024-04-07,2024-05-07,30,Medium,1.0,0,10.61,0.0,71
India GateBasmati,3.9,515.0,2023-12-29,2024-01-28,30,Medium,1.0,0,10.55,0.0,249
bb RoyalKarunkuruvai,3.6,200.0,2025-03-04,2025-04-03,30,Low,0.0,64,12.95,0.0,697
India GateFlavourful,4.1,780.0,2022-10-26,2022-11-25,30,Medium,1.0,0,10.31,0.0,252
bb SUPER,4.0,2080.0,2024-09-19,2024-10-19,30,Medium,1.0,0,11.05,0.0,741
bb RoyalSona,3.4,2340.0,2024-07-21,2024-08-20,30,Low,0.0,0,12.87,0.0,729
bb PopularStaff,3.2,300.0,2023-09-27,2023-10-27,30,Low,0.0,0,14.72,0.0,663
Double HorseJaya,3.9,334.0,2022-11-10,2022-12-10,30,Medium,1.0,0,11.85,0.0,164
bb RoyalThooyamalli,3.7,200.0,2023-11-09,2023-12-09,30,Low,0.0,0,14.06,0.0,735
bb RoyalPoongar,4.1,200.0,2023-11-28,2023-12-28,30,Medium,1.0,0,10.27,0.0,719
bb GooddietOrganic,4.0,255.0,2024-05-09,2024-06-08,30,Medium,1.0,0,10.49,0.0,640
FortuneEveryday Basmati,4.1,740.0,2023-09-06,2023-10-06,30,Medium,1.0,0,10.87,0.0,201
bb RoyalBasmati,3.9,450.0,2023-03-14,2023-04-13,30,Medium,1.0,0,10.79,0.0,670
bb RoyalSona,3.9,2210.0,2023-12-13,2024-01-12,30,Medium,1.0,0,10.34,0.0,729
India GateRice/Akki,4.1,145.0,2024-02-11,2024-03-12,30,Medium,1.0,0,11.01,0.0,253
PANSARIMahak (Mogra,3.7,810.0,2022-08-28,2022-09-27,30,Low,0.0,0,14.79,0.0,422
bb RoyalBasmati,4.2,875.0,2023-03-20,2023-04-19,30,Medium,1.0,0,11.41,0.0,670
bb RoyalBasmati,4.0,236.0,2024-09-22,2024-10-22,30,Medium,1.0,0,10.52,0.0,670
KohinoorBasmati Rice/Basmati,4.2,1135.0,2024-04-04,2024-05-04,30,Medium,1.0,0,11.56,0.0,279
bb SUPER,3.8,350.0,2023-02-13,2023-03-15,30,Low,0.0,0,12.27,0.0,741
bb RoyalBasmati,4.0,690.0,2023-08-25,2023-09-24,30,Medium,1.0,0,10.2,0.0,670
bb RoyalIdli/Idly,3.9,80.0,2025-01-08,2025-02-07,30,Medium,1.0,9,11.24,6.29,692
DaawatRozana Mini,3.9,750.0,2023-11-25,2023-12-25,30,Medium,1.0,0,10.6,0.0,152
Double HorsePalakadan,3.9,676.0,2022-09-13,2022-10-13,30,Medium,1.0,0,11.03,0.0,165
BulkSona Masoori,3.7,1800.0,2024-03-07,2024-04-06,30,Low,0.0,0,14.07,0.0,103
Lalbaba RiceSuperior,3.4,660.0,2022-10-23,2022-11-22,30,Low,0.0,0,13.5,0.0,292
bb SUPER,3.8,400.0,2023-07-11,2023-08-10,30,Low,0.0,0,13.15,0.0,741
KohinoorCharminar Everyday,3.6,550.0,2023-01-18,2023-02-17,30,Low,0.0,0,13.15,0.0,282
bb RoyalManachanallur,4.0,2340.0,2024-10-26,2024-11-25,30,Medium,1.0,0,11.58,0.0,706
BemisalPremium Rice,3.6,172.0,2024-07-05,2024-08-04,30,Low,0.0,0,12.8,0.0,65
EravatMini Mogra,3.2,470.0,2024-07-15,2024-08-14,30,Low,0.0,0,12.38,0.0,185
DaawatBasmati Rice/Basmati,4.0,845.0,2025-01-07,2025-02-06,30,Medium,1.0,8,10.37,64.26,147
PANSARITasty Basmati,4.0,1150.0,2023-09-09,2023-10-09,30,Medium,1.0,0,11.0,0.0,427
bb RoyalIndrayani,3.8,90.0,2024-09-21,2024-10-21,30,Low,0.0,0,14.4,0.0,693
Safe HarvestSona,4.0,590.0,2023-09-17,2023-10-17,30,Medium,1.0,0,11.68,0.0,481
Bongo BhogPremium,4.2,800.0,2024-05-13,2024-06-12,30,Medium,1.0,0,11.36,0.0,70
DaawatBasmati Rice/Basmati,4.2,175.0,2022-08-08,2022-09-07,30,Medium,1.0,0,11.88,0.0,147
EravatMini Mogra,3.9,534.0,2023-02-20,2023-03-22,30,Medium,1.0,0,10.44,0.0,185
bb RoyalDudheswar,4.0,1000.0,2023-10-08,2023-11-07,30,Medium,1.0,0,10.9,0.0,686
bb RoyalBaskati,4.0,450.0,2024-12-11,2025-01-10,30,Medium,1.0,0,11.15,0.0,669
bb RoyalBasmati,3.7,590.0,2023-12-15,2024-01-14,30,Low,0.0,0,14.43,0.0,670
TildaRozana Basmati,3.5,150.0,2024-03-23,2024-04-22,30,Low,0.0,0,12.38,0.0,591
BefachDiet &,4.3,720.0,2023-11-01,2023-12-01,30,Medium,1.0,0,10.46,0.0,64
India GateBrown,4.1,152.0,2022-08-02,2022-09-01,30,Medium,1.0,0,11.2,0.0,250
DaawatBasmati Rice/Basmati,3.6,650.0,2023-12-02,2024-01-01,30,Low,0.0,0,12.72,0.0,147
PANSARIMahak (Mogra,3.7,810.0,2023-04-24,2023-05-24,30,Low,0.0,0,12.73,0.0,422
bb RoyalBasmati,4.2,875.0,2023-06-11,2023-07-11,30,Medium,1.0,0,11.27,0.0,670
bb RoyalBasmati,4.0,236.0,2023-01-25,2023-02-24,30,Medium,1.0,0,11.11,0.0,670
KohinoorBasmati Rice/Basmati,4.2,1135.0,2023-04-08,2023-05-08,30,Medium,1.0,0,11.31,0.0,279
bb SUPER,3.8,350.0,2022-08-05,2022-09-04,30,Low,0.0,0,12.94,0.0,741
bb RoyalBasmati,4.0,690.0,2024-06-02,2024-07-02,30,Medium,1.0,0,11.36,0.0,670
DaawatRozana Mini,3.9,750.0,2024-08-25,2024-09-24,30,Medium,1.0,0,10.41,0.0,152
Double HorsePalakadan,3.9,676.0,2024-01-15,2024-02-14,30,Medium,1.0,0,10.16,0.0,165
BulkSona Masoori,3.7,1800.0,2022-10-27,2022-11-26,30,Low,0.0,0,13.58,0.0,103
Lalbaba RiceSuperior,3.4,660.0,2025-01-29,2025-02-28,30,Low,0.0,30,12.45,0.0,292
bb SUPER,3.8,400.0,2024-12-07,2025-01-06,30,Low,0.0,0,12.13,0.0,741
KohinoorCharminar Everyday,3.6,550.0,2023-04-28,2023-05-28,30,Low,0.0,0,14.17,0.0,282
bb RoyalRice/Akki,3.9,450.0,2023-05-24,2023-06-23,30,Medium,1.0,0,11.73,0.0,724
bb RoyalManachanallur,4.0,2340.0,2025-01-18,2025-02-17,30,Medium,1.0,19,10.26,88.03,706
BemisalPremium Rice,3.6,172.0,2024-11-29,2024-12-29,30,Low,0.0,0,12.13,0.0,65
EravatMini Mogra,3.2,470.0,2023-08-16,2023-09-15,30,Low,0.0,0,13.65,0.0,185
DaawatBasmati Rice/Basmati,4.0,845.0,2024-07-09,2024-08-08,30,Medium,1.0,0,11.12,0.0,147
PANSARITasty Basmati,4.0,1150.0,2023-01-12,2023-02-11,30,Medium,1.0,0,10.35,0.0,427
bb RoyalIndrayani,3.8,90.0,2023-06-12,2023-07-12,30,Low,0.0,0,14.82,0.0,693
bb RoyalBroken,3.9,60.0,2023-05-15,2023-06-14,30,Medium,1.0,0,10.71,0.0,676
Bongo BhogPremium,4.2,800.0,2024-06-02,2024-07-02,30,Medium,1.0,0,11.34,0.0,70
DaawatBasmati Rice/Basmati,4.2,175.0,2022-08-19,2022-09-18,30,Medium,1.0,0,10.37,0.0,147
EravatMini Mogra,3.9,534.0,2024-05-28,2024-06-27,30,Medium,1.0,0,10.63,0.0,185
bb RoyalDudheswar,4.0,1000.0,2022-10-13,2022-11-12,30,Medium,1.0,0,10.47,0.0,686
bb RoyalBaskati,4.0,450.0,2022-12-09,2023-01-08,30,Medium,1.0,0,10.45,0.0,669
bb RoyalBasmati,3.7,590.0,2023-09-05,2023-10-05,30,Low,0.0,0,13.75,0.0,670
TildaRozana Basmati,3.5,150.0,2023-03-08,2023-04-07,30,Low,0.0,0,14.01,0.0,591
BefachDiet &,4.3,720.0,2023-12-25,2024-01-24,30,Medium,1.0,0,10.54,0.0,64
India GateBrown,4.1,152.0,2022-10-19,2022-11-18,30,Medium,1.0,0,11.9,0.0,250
Double HorseRice/Akki,4.1,471.0,2023-04-03,2023-05-03,30,Medium,1.0,0,11.42,0.0,166
UnityBiryani Basmati,4.2,179.0,2023-01-07,2023-02-06,30,Medium,1.0,0,10.38,0.0,597
DaawatBasmati Rice/Basmati,4.1,830.0,2024-06-04,2024-07-04,30,Medium,1.0,0,10.03,0.0,147
bb RoyalKichili,4.4,200.0,2022-09-02,2022-10-02,30,Medium,1.0,0,10.73,0.0,699
Sri Sri,4.4,140.0,2023-07-25,2023-08-24,30,Medium,1.0,0,11.8,0.0,503
KohinoorCharminar Rozana,4.0,560.0,2023-11-20,2023-12-20,30,Medium,1.0,0,10.85,0.0,283
India GateSona,4.2,860.0,2023-07-28,2023-08-27,30,Medium,1.0,0,11.58,0.0,254
KohinoorCharminar Basmati,3.9,649.0,2024-02-20,2024-03-21,30,Medium,1.0,0,11.49,0.0,280
bb RoyalMappillai,4.1,200.0,2024-02-04,2024-03-05,30,Medium,1.0,0,10.46,0.0,707
DaawatBasmati Rice/Basmati,4.1,880.0,2024-02-29,2024-03-30,30,Medium,1.0,0,11.32,0.0,147
UnityPulav Rice,4.4,755.0,2022-10-27,2022-11-26,30,Medium,1.0,0,11.23,0.0,598
Mai RasoiGobind,3.8,180.0,2024-07-22,2024-08-21,30,Low,0.0,0,14.05,0.0,323
India GateBrown,3.9,187.0,2025-02-07,2025-03-09,30,Medium,1.0,39,11.17,0.0,250
TildaPremium Basmati,4.3,779.0,2022-12-05,2023-01-04,30,Medium,1.0,0,11.29,0.0,589
DaawatBasmati Rice/Basmati,3.8,486.0,2023-07-14,2023-08-13,30,Low,0.0,0,13.77,0.0,147
bb RoyalBasmati,3.9,990.0,2024-06-12,2024-07-12,30,Medium,1.0,0,11.41,0.0,670
Sri Sri,4.0,150.0,2025-04-10,2025-05-10,30,Medium,1.0,101,10.32,0.0,503
Himalayan NativesNatives,4.2,180.0,2022-09-28,2022-10-28,30,Medium,1.0,0,10.87,0.0,243
bb RoyalSurekha,3.4,2080.0,2023-09-07,2023-10-07,30,Low,0.0,0,14.69,0.0,733
DaawatQuick Cooking,4.7,299.0,2022-08-14,2022-09-13,30,High,,0,8.0,0.0,151
Sri Sri,3.9,725.0,2023-08-22,2023-09-21,30,Medium,1.0,0,10.24,0.0,503
AromeAla Carte,3.5,750.0,2023-03-04,2023-04-03,30,Low,0.0,0,14.37,0.0,50
bb RoyalBullet,3.6,450.0,2023-12-24,2024-01-23,30,Low,0.0,0,13.28,0.0,677
Mai RasoiBASMATI,5.0,195.0,2024-10-19,2024-11-18,30,High,,0,8.0,0.0,315
OREALBrown Rice,5.0,810.0,2023-01-09,2023-02-08,30,High,,0,8.0,0.0,398
SINGHAMBiryani Rice,5.0,140.0,2023-02-27,2023-03-29,30,High,,0,8.0,0.0,468
bb RoyalBasmati,4.1,360.0,2023-09-28,2023-10-28,30,Medium,1.0,0,11.75,0.0,670
Double HorseRice/Akki,4.1,471.0,2023-01-06,2023-02-05,30,Medium,1.0,0,10.41,0.0,166
UnityBiryani Basmati,4.2,179.0,2024-12-22,2025-01-21,30,Medium,1.0,0,10.21,0.0,597
DaawatBasmati Rice/Basmati,4.1,830.0,2025-01-22,2025-02-21,30,Medium,1.0,23,11.56,22.39,147
bb RoyalKichili,4.4,200.0,2024-06-12,2024-07-12,30,Medium,1.0,0,10.29,0.0,699
Sri Sri,4.4,140.0,2024-10-29,2024-11-28,30,Medium,1.0,0,11.41,0.0,503
KohinoorCharminar Rozana,4.0,560.0,2024-11-21,2024-12-21,30,Medium,1.0,0,10.18,0.0,283
India GateSona,4.2,860.0,2023-02-23,2023-03-25,30,Medium,1.0,0,11.34,0.0,254
KohinoorCharminar Basmati,3.9,649.0,2024-04-26,2024-05-26,30,Medium,1.0,0,10.83,0.0,280
bb RoyalMappillai,4.1,200.0,2023-07-29,2023-08-28,30,Medium,1.0,0,11.36,0.0,707
UnityPulav Rice,4.4,755.0,2025-02-19,2025-03-21,30,Medium,1.0,51,11.09,0.0,598
Mai RasoiGobind,3.8,180.0,2022-11-14,2022-12-14,30,Low,0.0,0,13.86,0.0,323
India GateBrown,3.9,187.0,2025-02-03,2025-03-05,30,Medium,1.0,35,11.59,0.0,250
TildaPremium Basmati,4.3,779.0,2024-06-15,2024-07-15,30,Medium,1.0,0,10.34,0.0,589
FortuneBasmati Rice/Basmati,3.9,130.0,2024-06-17,2024-07-17,30,Medium,1.0,0,11.19,0.0,197
Sri Sri,4.0,150.0,2022-10-26,2022-11-25,30,Medium,1.0,0,11.73,0.0,503
Himalayan NativesNatives,4.2,180.0,2024-08-28,2024-09-27,30,Medium,1.0,0,10.58,0.0,243
bb RoyalSurekha,3.4,2080.0,2024-01-06,2024-02-05,30,Low,0.0,0,12.78,0.0,733
DaawatQuick Cooking,4.7,299.0,2023-11-14,2023-12-14,30,High,,0,8.0,0.0,151
Sri Sri,3.9,725.0,2022-07-25,2022-08-24,30,Medium,1.0,0,11.96,0.0,503
